loyalty_number,total_flights_sum,total_flights_mean,total_flights_max,total_flights_std,points_accumulated_sum,points_accumulated_mean,points_redeemed_sum,points_redeemed_mean,distance_sum,distance_mean,months_with_flights,tenure_months,activity_rate,hyperbolic_flight_score,hyperbolic_distance_score,flights_last_3m,flights_last_6m,flights_last_12m,recency_ratio,total_pts_accumulated,total_pts_redeemed,net_unredeemed_points,redemption_ratio,recent_redemption_ratio,redemption_trend,loss_aversion_score,tier_rank,flight_trajectory,flights_first_6m_avg,flights_last_6m_avg,flight_cv,longest_active_streak,months_since_last_flight,mean_fe_deviation,std_fe_deviation,seasonal_volatility,last_flight_quarter,last_flight_month_of_year,clv,salary,province,marital_status,education,gender,enrollment_year,clv_percentile,churned
319012,17,0.9444444444444444,4,1.2589548523523144,27253.0,1514.0555555555557,0,0.0,27253.0,1514.0555555555557,8,18,0.4444444444444444,10.641700740843243,16840.356535682844,5,10,17,0.29411764705882354,27253.0,0,27253.0,0.0,0.0,0.0,0.24085493225492374,2,1.6666666666666667,0.0,1.6666666666666667,1.3330110201377448,6,0,-0.5175213345460395,1.2420333595816837,1.0833333333333333,2,6,5534.82,91870.0,6,2,0,1,2017,0.46820037105751394,0
319052,32,1.7777777777777777,4,1.6289858106324406,42732.0,2374.0,656,36.44444444444444,42732.0,2374.0,13,18,0.7222222222222222,12.146385184214854,18813.38710236362,4,7,23,0.17391304347826086,42732.0,656,42076.0,0.015351493026303472,0.0,-0.015351493026303472,0.367005817671651,3,-0.33333333333333326,1.5,1.1666666666666667,0.9163045184807479,6,1,0.3212556594229098,1.6370608021083197,1.25,2,5,13104.3,53954.0,8,1,0,0,2016,0.8663821892393321,0
319059,38,2.111111111111111,6,1.9967293518589753,51585.0,2865.8333333333335,1477,82.05555555555556,51585.0,2865.8333333333335,12,18,0.6666666666666666,16.859357287461222,24746.370326607183,9,14,27,0.3333333333333333,51585.0,1477,50108.0,0.028632354366579432,0.04793571626489332,0.019303361898313887,0.4314663834304396,1,0.5000000000000002,1.8333333333333333,2.3333333333333335,0.9458191666700408,8,0,0.6571441209671443,1.993918524457187,1.75,2,6,6342.47,95340.0,6,2,0,0,2012,0.5440074211502783,0
319123,31,1.7222222222222223,6,2.023554111416363,44336.0,2463.1111111111113,1066,59.22222222222222,44336.0,2463.1111111111113,10,18,0.5555555555555556,13.768239796940192,22344.68962421194,6,7,24,0.25,44336.0,1066,43270.0,0.02404366654637315,0.0491130219226896,0.025069355376316448,0.37413302196042886,2,0.0,1.1666666666666667,1.1666666666666667,1.1749669034030494,5,0,0.2602564432317383,2.032347805392575,1.8333333333333333,2,6,8970.65,44942.0,0,1,3,1,2016,0.7516512059369203,0
319304,19,1.0555555555555556,5,1.5893847208431549,34890.0,1938.3333333333333,0,0.0,34890.0,1938.3333333333333,7,18,0.3888888888888889,13.314779424537312,24354.895009759133,8,14,19,0.42105263157894735,34890.0,0,34890.0,0.0,0.0,0.0,0.3087974993007204,1,2.3333333333333335,0.0,2.3333333333333335,1.505732893430357,3,0,-0.3984114345884113,1.5665979051453085,1.4166666666666667,2,6,2659.98,47491.0,0,2,0,1,2017,0.09962894248608534,0
319378,32,1.7777777777777777,6,1.7675358572136375,51958.0,2886.5555555555557,504,28.0,51958.0,2886.5555555555557,12,18,0.6666666666666666,12.363299225452606,19006.071495814875,4,6,23,0.17391304347826086,51958.0,504,51454.0,0.009700142422726049,0.0,-0.009700142422726049,0.45173430939867776,2,-0.5,1.5,1.0,0.9942389196826711,6,0,0.3158119987872938,1.7814073905198877,1.4166666666666667,2,6,9501.01,66193.0,1,1,0,1,2016,0.7805194805194805,0
319387,35,1.9444444444444444,5,1.7647603477433758,57890.0,3216.1111111111113,0,0.0,57890.0,3216.1111111111113,12,18,0.6666666666666666,14.360350651902927,23412.089458582752,6,14,23,0.2608695652173913,57890.0,0,57890.0,0.0,0.0,0.0,0.5134169888978558,2,0.3333333333333335,2.0,2.3333333333333335,0.9075910359823075,4,0,0.4824786654539605,1.758522964687443,1.4305555555555554,2,6,10114.99,86057.0,8,1,0,0,2015,0.8007421150278293,0
319430,24,4.8,16,6.3796551630946325,35527.5,7105.5,0,0.0,23685.0,4737.0,5,5,1.0,22.251801983623572,21139.49671318187,21,24,24,0.875,35527.5,0,35527.5,0.0,0.0,0.0,0.3144690177623801,1,0.0,4.8,4.8,1.3290948256447153,5,0,3.2917244769760203,6.379655163094633,4.4799999999999995,2,6,6366.23,64373.0,1,1,0,1,2018,0.5450092764378479,0
319433,26,1.4444444444444444,5,1.5424282697487948,32740.0,1818.888888888889,597,33.166666666666664,32740.0,1818.888888888889,12,18,0.6666666666666666,13.883011994182093,16516.240704358832,5,10,24,0.20833333333333334,32740.0,597,32143.0,0.018234575442883323,0.0,-0.018234575442883323,0.27917365277743045,2,1.3333333333333335,0.3333333333333333,1.6666666666666667,1.067834955979935,8,0,-0.017521334546039484,1.5385971184305487,1.0,2,6,6883.69,94010.0,6,1,0,1,2015,0.5771057513914657,0
319469,13,0.7222222222222222,4,1.178511301977579,16100.0,894.4444444444445,441,24.5,16100.0,894.4444444444445,7,18,0.3888888888888889,7.4890608811289985,8897.197686249141,3,10,11,0.2727272727272727,16100.0,441,15659.0,0.027391304347826086,0.037611940298507465,0.01022063595068138,0.13393688965564213,2,1.3333333333333335,0.3333333333333333,1.6666666666666667,1.6317848796612633,4,0,-0.7397435567682618,1.15455857830265,0.9166666666666666,2,6,3557.37,138985.0,1,1,2,0,2017,0.21057513914656772,0
319501,26,1.4444444444444444,5,1.6528841894672628,33263.0,1847.9444444444443,383,21.27777777777778,33263.0,1847.9444444444443,10,18,0.5555555555555556,14.501811791615372,20010.12817882748,8,11,24,0.3333333333333333,33263.0,383,32880.0,0.011514295162793495,0.0,-0.011514295162793495,0.2875658478699922,1,1.5,0.3333333333333333,1.8333333333333333,1.1443044388619512,4,1,-0.00952254569952239,1.646579868286285,1.5,2,5,5395.09,95306.0,6,1,0,0,2016,0.44708719851576995,0
319504,12,0.6666666666666666,4,1.0846522890932808,16554.0,919.6666666666666,0,0.0,16554.0,919.6666666666666,7,18,0.3888888888888889,4.876213309229708,6143.043599075469,2,4,8,0.25,16554.0,0,16554.0,0.0,0.0,0.0,0.14567128359406498,1,0.0,0.6666666666666666,0.6666666666666666,1.6269784336399213,3,1,-0.7873003234773002,1.0853718460317485,0.6666666666666666,2,5,4755.76,84734.0,6,1,0,0,2017,0.33985157699443413,0
319658,9,0.5,3,0.9235481451827989,11141.0,618.9444444444445,519,28.833333333333332,11141.0,618.9444444444445,5,18,0.2777777777777778,6.370903272140154,7620.387288873046,5,7,9,0.5555555555555556,11141.0,519,10622.0,0.04658468719145498,0.064256530890182,0.01767184369872702,0.08856965902516384,2,1.1666666666666667,0.0,1.1666666666666667,1.8470962903655979,4,1,-0.9619657789904839,0.9022258329127795,0.875,2,5,7472.67,64385.0,9,2,0,1,2017,0.6226716141001856,0
319664,25,1.3888888888888888,4,1.500544563459581,32092.0,1782.888888888889,1351,75.05555555555556,32092.0,1782.888888888889,10,18,0.5555555555555556,12.264468169990213,15145.040906445187,8,12,17,0.47058823529411764,32092.0,1351,30741.0,0.042097719057709086,0.07574788033914574,0.03365016128143666,0.26044014548869143,1,0.6666666666666667,1.3333333333333333,2.0,1.0803920856908984,4,0,-0.06507810125507794,1.4893134752154185,1.3194444444444444,2,6,10213.56,60971.0,1,0,0,1,2016,0.8041558441558442,0
319671,12,2.4,4,1.51657508881031,27448.5,5489.7,0,0.0,18299.0,3659.8,4,5,0.8,9.104918694498904,13700.98388305847,7,12,12,0.5833333333333334,27448.5,0,27448.5,0.0,0.0,0.0,0.2425941979164994,2,0.0,2.4,2.4,0.6319062870042959,4,1,0.8803917931213595,1.5165750888103104,1.12,2,5,7607.98,23018.0,8,2,0,1,2018,0.6355844155844156,0
319742,5,0.2777777777777778,2,0.6691131580686884,7685.0,426.94444444444446,0,0.0,7685.0,426.94444444444446,3,18,0.16666666666666666,3.2160931174089065,4685.235323886639,2,3,5,0.4,7685.0,0,7685.0,0.0,0.0,0.0,0.06676822910550004,1,0.5,0.0,0.5,2.4088073690472784,1,2,-1.176189212366189,0.660677981999564,0.625,2,4,29006.67,61361.0,4,0,0,0,2017,0.9788868274582561,0
319768,6,1.2,4,1.7888543819998317,8991.0,1798.2,0,0.0,5994.0,1198.8,2,5,0.4,4.857571214392804,4901.649175412294,4,6,6,0.6666666666666666,8991.0,0,8991.0,0.0,0.0,0.0,0.07838705751479826,1,0.0,1.2,1.2,1.4907119849998598,1,1,-0.3082755230239799,1.7888543819998317,1.44,2,5,2749.19,73544.0,6,2,1,1,2018,0.11981447124304268,0
319822,19,1.0555555555555556,4,1.3048426644944469,22312.0,1239.5555555555557,0,0.0,22312.0,1239.5555555555557,9,18,0.5,10.151467535463038,13192.902721716066,9,12,12,0.75,22312.0,0,22312.0,0.0,0.0,0.0,0.19689732798973045,1,0.8333333333333333,1.1666666666666667,2.0,1.2361667347842127,5,0,-0.3984114345884113,1.284471604251346,1.1666666666666667,2,6,4241.64,59849.0,3,0,3,0,2012,0.2752875695732839,0
319850,24,1.3333333333333333,4,1.371988681140071,27470.0,1526.111111111111,334,18.555555555555557,27470.0,1526.111111111111,11,18,0.6111111111111112,13.641863438921098,16108.758451781148,7,14,20,0.35,27470.0,334,27136.0,0.012158718602111394,0.019503649635036497,0.007344931032925103,0.23689821035666614,2,1.666666666666667,0.6666666666666666,2.3333333333333335,1.0289915108550534,7,0,-0.12863244565715057,1.350214365190792,1.1666666666666667,2,6,4362.93,74964.0,1,1,0,0,2014,0.28916512059369204,0
319868,27,1.5,6,2.0364328674251486,41066.0,2281.4444444444443,568,31.555555555555557,41066.0,2281.4444444444443,9,18,0.5,8.490448579312403,9354.308630397494,4,5,15,0.26666666666666666,41066.0,568,40498.0,0.013831393366775436,0.09349794238683128,0.07966654902005584,0.3537278991577902,1,-1.1666666666666665,2.0,0.8333333333333334,1.3576219116167658,4,0,0.04603300985603314,2.046205198514218,1.3333333333333333,2,6,7366.09,54042.0,1,1,0,0,2012,0.6120593692022264,0
319947,25,1.3888888888888888,4,1.4608172124206968,34482.0,1915.6666666666667,1545,85.83333333333333,34482.0,1915.6666666666667,10,18,0.5555555555555556,7.813245044798638,11628.53835389821,3,6,15,0.2,34482.0,1545,32937.0,0.0448059857316861,0.07266766835131813,0.027861682619632032,0.27836515722770894,3,-0.6666666666666667,1.6666666666666667,1.0,1.0517883929429017,5,0,-0.0676332294659791,1.4666526686810395,1.2916666666666667,2,6,18939.51,47940.0,6,1,0,0,2014,0.9316512059369202,0
320004,19,1.0555555555555556,5,1.6259738158018422,21036.0,1168.6666666666667,0,0.0,21036.0,1168.6666666666667,7,18,0.3888888888888889,6.16824489272362,5071.755412494667,0,0,14,0.0,21036.0,0,21036.0,0.0,0.0,0.0,0.18554539456686328,2,-0.8333333333333334,0.8333333333333334,0.0,1.5403962465491137,4,6,-0.4064102234349284,1.6461998023925748,1.388888888888889,4,12,32098.32,54959.0,5,1,0,0,2013,0.9843413729128014,0
320031,37,2.0555555555555554,6,1.984416412130283,62942.0,3496.777777777778,801,44.5,62942.0,3496.777777777778,12,18,0.6666666666666666,18.739585603435028,33058.47863737959,12,18,28,0.42857142857142855,62942.0,801,62141.0,0.0127260017158654,0.0,-0.0127260017158654,0.5442209780854337,2,1.5,1.5,3.0,0.965391768063381,7,0,0.5935897765650717,1.9702855423961712,1.5555555555555556,2,6,8296.18,73544.0,1,1,1,0,2016,0.6975510204081633,0
320042,14,0.7777777777777778,4,1.3085940167422419,15044.0,835.7777777777778,0,0.0,15044.0,835.7777777777778,6,18,0.3333333333333333,7.758941988621102,8162.31502057814,3,5,14,0.21428571428571427,15044.0,0,15044.0,0.0,0.0,0.0,0.13223756927703567,1,0.8333333333333334,0.0,0.8333333333333334,1.6824780215257396,2,2,-0.676189212366189,1.307969853244137,1.222222222222222,2,4,6863.71,73544.0,8,2,1,1,2017,0.575621521335807,0
320180,37,2.0555555555555554,5,1.7977836754712315,61121.0,3395.6111111111113,1746,97.0,61121.0,3395.6111111111113,13,18,0.7222222222222222,16.73500824621158,30956.327947098263,6,13,29,0.20689655172413793,61121.0,1746,59375.0,0.02856628654635886,0.0,-0.02856628654635886,0.511584476069889,2,0.8333333333333333,1.3333333333333333,2.1666666666666665,0.8745974637427614,3,1,0.5935897765650717,1.796386297937575,1.6527777777777777,2,5,8564.77,101933.0,6,1,0,0,2016,0.721038961038961,0
320183,11,2.2,8,3.492849839314596,21384.0,4276.8,991,198.2,14256.0,2851.2,2,5,0.4,9.264214046822744,12117.190635451505,11,11,11,1.0,21384.0,991,20393.0,0.04634306023194912,0.04634306023194912,0.0,0.17149130708377275,1,0.0,2.2,2.2,1.5876590178702708,2,1,0.69172447697602,3.492849839314596,2.6399999999999997,2,5,4362.93,74964.0,6,1,0,0,2018,0.28916512059369204,0
320191,26,1.4444444444444444,4,1.4641689962819193,31886.0,1771.4444444444443,535,29.72222222222222,31886.0,1771.4444444444443,11,18,0.6111111111111112,9.039694016479498,9298.315276103145,3,4,17,0.17647058823529413,31886.0,535,31351.0,0.016778523489932886,0.0,-0.016778523489932886,0.2726598882839314,1,-0.8333333333333334,1.5,0.6666666666666666,1.0136554589644058,3,1,-0.00952254569952239,1.4798908675077211,1.3194444444444444,2,5,5450.39,63438.0,6,1,0,0,2014,0.4542115027829314,0
320414,9,0.5,3,1.1504474832710556,14706.0,817.0,0,0.0,14706.0,817.0,3,18,0.16666666666666666,7.376657824933687,11489.514588859416,6,9,9,0.6666666666666666,14706.0,0,14706.0,0.0,0.0,0.0,0.12923055242991255,2,1.5,0.0,1.5,2.3008949665421112,2,0,-0.9619657789904839,1.12439108078809,1.125,2,6,7185.67,78549.0,1,2,0,0,2017,0.5956586270871985,0
320576,35,1.9444444444444444,5,1.95454890906022,45913.0,2550.722222222222,440,24.444444444444443,45913.0,2550.722222222222,11,18,0.6111111111111112,11.51614387769307,18062.82753353673,5,10,20,0.25,45913.0,440,45473.0,0.00958334240846819,0.0,-0.00958334240846819,0.39908755429792664,2,-0.8333333333333333,2.5,1.6666666666666667,1.005196581802399,5,1,0.4824786654539605,1.9593300239881042,1.5,2,5,14024.36,91817.0,6,1,0,1,2013,0.8842300556586271,0
320685,29,1.6111111111111112,5,1.6851911704746594,53209.0,2956.0555555555557,994,55.22222222222222,53209.0,2956.0555555555557,11,18,0.6111111111111112,10.749533844012255,17121.835785659223,2,10,19,0.10526315789473684,53209.0,994,52215.0,0.018681050198274728,0.030277063696086834,0.011596013497812106,0.45428134746498106,2,0.0,1.6666666666666667,1.6666666666666667,1.0459807265015126,5,0,0.1491453321206272,1.6847069774073506,1.3472222222222223,2,6,4605.04,65673.0,8,2,3,0,2013,0.31792207792207794,0
320772,27,1.5,5,1.5811388300841898,42335.0,2351.9444444444443,0,0.0,42335.0,2351.9444444444443,12,18,0.6666666666666666,7.0566432566178445,11442.04415858849,3,4,13,0.23076923076923078,42335.0,0,42335.0,0.0,0.0,0.0,0.37503193843335836,1,-1.666666666666667,2.3333333333333335,0.6666666666666666,1.0540925533894598,5,1,0.04603300985603317,1.5967093503955974,0.9444444444444444,2,5,2482.2,54659.0,1,2,0,0,2015,0.051280148423005566,0
320784,33,1.8333333333333333,6,1.9478494929174643,53233.0,2957.3888888888887,663,36.833333333333336,53233.0,2957.3888888888887,10,18,0.5555555555555556,15.887474056785436,27655.86183422276,8,11,26,0.3076923076923077,53233.0,663,52570.0,0.012454680367441249,0.0,-0.012454680367441249,0.46028263908206707,1,0.6666666666666665,1.1666666666666667,1.8333333333333333,1.0624633597731623,4,0,0.3793663431893665,1.9482502670298536,1.8333333333333333,2,6,7196.72,73544.0,8,2,1,1,2013,0.5965491651205936,0
320980,5,0.2777777777777778,3,0.751903901522118,11116.0,617.5555555555555,0,0.0,11116.0,617.5555555555555,3,18,0.16666666666666666,3.8381962864721486,8484.395225464192,2,5,5,0.4,11116.0,0,11116.0,0.0,0.0,0.0,0.09729211905366401,2,0.8333333333333334,0.0,0.8333333333333334,2.7068540454796244,2,0,-1.1841880012127062,0.7302131307592615,0.625,2,6,10979.1,101297.0,0,1,0,0,2017,0.8257884972170686,0
320996,7,0.3888888888888889,4,1.0369008625190792,5537.0,307.6111111111111,391,21.72222222222222,5537.0,307.6111111111111,3,18,0.16666666666666666,6.248875562218891,4763.472263868066,5,7,7,0.7142857142857143,5537.0,391,5146.0,0.07061585696225393,0.07061585696225393,0.0,0.04106020701020346,1,1.1666666666666667,0.0,1.1666666666666667,2.6663165036204894,2,0,-1.0650781012550778,1.015874096765638,0.875,2,6,7412.03,70321.0,2,0,0,1,2017,0.6157699443413729,0
321012,31,1.7222222222222223,5,1.6016739609309323,62034.0,3446.3333333333335,1065,59.166666666666664,62034.0,3446.3333333333335,12,18,0.6666666666666666,13.088465723150785,28482.30376043572,3,9,23,0.13043478260869565,62034.0,1065,60969.0,0.01716800464261534,0.026074384285571843,0.008906379642956503,0.5315246942431214,1,0.16666666666666674,1.3333333333333333,1.5,0.9300042353792509,6,0,0.2682552320782554,1.606144268542513,1.4305555555555556,2,6,2549.79,84752.0,6,1,0,0,2012,0.07105751391465677,0
321027,27,1.5,4,1.3826657968874307,43505.0,2416.9444444444443,1293,71.83333333333333,43505.0,2416.9444444444443,12,18,0.6666666666666666,10.632519452194312,15378.148866934054,4,8,19,0.21052631578947367,43505.0,1293,42212.0,0.029720721756119985,0.10173807151555408,0.07201734975943411,0.36282397157483715,3,0.0,1.3333333333333333,1.3333333333333333,0.9217771979249538,4,1,0.043477881645132,1.3854810183520836,1.25,2,5,25626.71,48025.0,1,1,3,0,2015,0.968682745825603,0
321074,17,0.9444444444444444,3,1.2589548523523144,28307.0,1572.611111111111,1551,86.16666666666667,28307.0,1572.611111111111,8,18,0.4444444444444444,6.322342910538463,9713.429833807986,1,4,13,0.07692307692307693,28307.0,1551,26756.0,0.05479210089377186,0.05595350723070685,0.0011614063369349906,0.22347869080754879,1,0.0,0.6666666666666666,0.6666666666666666,1.3330110201377448,3,2,-0.5095225456995224,1.2658996303382017,1.111111111111111,2,4,14635.45,73544.0,8,0,1,1,2016,0.893061224489796,0
321213,11,2.2,8,3.3466401061363023,25015.5,5003.1,0,0.0,16677.0,3335.4,3,5,0.6,9.184638450005767,14113.306423711223,10,11,11,0.9090909090909091,25015.5,0,25015.5,0.0,0.0,0.0,0.22094901451694154,3,0.0,2.2,2.2,1.5212000482437735,3,1,0.7039946331646032,3.3466401061363023,2.3200000000000003,2,5,15374.18,31151.0,8,1,0,0,2018,0.9029684601113173,0
321227,28,1.5555555555555556,5,1.854159781877502,39771.0,2209.5,1223,67.94444444444444,39771.0,2209.5,10,18,0.5555555555555556,13.937570265202009,19746.49303982222,6,7,25,0.24,39771.0,1223,38548.0,0.030751049759875287,0.08384017965752784,0.05308912989765255,0.3308443038098666,1,0.6666666666666667,0.5,1.1666666666666667,1.191959859778394,4,0,0.10158856541158873,1.8605999811145162,1.763888888888889,2,6,6252.36,99883.0,6,1,0,1,2013,0.5366233766233767,0
321388,20,1.1111111111111112,4,1.4095843729891318,30042.0,1669.0,0,0.0,30042.0,1669.0,9,18,0.5,8.766127180924261,13375.74268138318,2,9,15,0.13333333333333333,30042.0,0,30042.0,0.0,0.0,0.0,0.26566726949346336,1,0.6666666666666666,0.8333333333333334,1.5,1.2686259356902185,2,2,-0.34285587903285575,1.4021865865247727,1.4583333333333333,2,4,11360.46,73544.0,6,1,1,0,2013,0.8338775510204082,0
321436,38,2.111111111111111,7,1.9063018984684914,60382.0,3354.5555555555557,1564,86.88888888888889,60382.0,3354.5555555555557,13,18,0.7222222222222222,18.57542678911905,28398.4745996994,7,12,33,0.21212121212121213,60382.0,1564,58818.0,0.025901758802292073,0.07074356279558591,0.044841803993293836,0.508160693800176,2,1.1666666666666665,0.8333333333333334,2.0,0.9029851098008643,4,0,0.6491453321206272,1.908540657135857,1.4583333333333333,2,6,4349.1,98418.0,4,2,0,0,2015,0.287012987012987,0
321457,25,1.3888888888888888,3,1.243282604232412,32885.0,1826.9444444444443,0,0.0,32885.0,1826.9444444444443,11,18,0.6111111111111112,10.632196624522912,12556.022994802312,6,10,17,0.35294117647058826,32885.0,0,32885.0,0.0,0.0,0.0,0.2909600177075788,3,0.3333333333333335,1.3333333333333333,1.6666666666666667,0.8951634750473367,3,0,-0.0676332294659791,1.2389367328852474,1.0138888888888888,2,6,6997.83,73572.0,6,1,0,0,2016,0.5847495361781077,0
321666,27,1.5,5,1.7573375583870186,49185.0,2732.5,1304,72.44444444444444,49185.0,2732.5,10,18,0.5555555555555556,8.736296964263339,12641.98116814161,3,8,15,0.2,49185.0,1304,47881.0,0.026512148012605468,0.13101577413845072,0.10450362612584525,0.41312091363890757,1,-0.6666666666666667,2.0,1.3333333333333333,1.1715583722580123,4,1,0.04603300985603317,1.7605057820933874,1.1666666666666667,2,5,5067.21,53197.0,1,1,0,0,2016,0.3928385899814471,0
321734,2,0.1111111111111111,2,0.4714045207910317,3226.0,179.22222222222223,0,0.0,3226.0,179.22222222222223,1,18,0.05555555555555555,2.0,3226.0,2,2,2,1.0,3226.0,0,3226.0,0.0,0.0,0.0,0.027098737622298884,3,0.3333333333333333,0.0,0.3333333333333333,4.242640687119286,1,0,-1.345411007243757,0.462339010203478,0.3055555555555555,2,6,8973.11,82936.0,6,1,0,1,2018,0.7518367346938776,0
321748,42,2.3333333333333335,6,2.1962534944228786,58131.0,3229.5,0,0.0,58131.0,3229.5,13,18,0.7222222222222222,14.82635800728095,14065.173145476649,8,12,24,0.3333333333333333,58131.0,0,58131.0,0.0,0.0,0.0,0.5155610452888518,2,-1.0,3.0,2.0,0.9412514976098051,6,0,0.8713675543428494,2.201279820424854,1.8333333333333333,2,6,8653.56,82913.0,6,1,0,1,2013,0.7299072356215214,0
321762,17,0.9444444444444444,3,1.2113299556429322,25111.0,1395.0555555555557,1055,58.611111111111114,25111.0,1395.0555555555557,8,18,0.4444444444444444,3.7355590062111803,5811.395652173913,2,4,6,0.3333333333333333,25111.0,1055,24056.0,0.04201346023654972,0.0867997781475319,0.04478631791098218,0.20348862549963673,2,-1.1666666666666665,1.8333333333333333,0.6666666666666666,1.282584658916046,3,1,-0.5175213345460395,1.219029518276992,0.6666666666666666,2,5,2878.85,73544.0,6,2,1,1,2013,0.1469387755102041,0
321795,20,1.1111111111111112,4,1.2313975269103985,27141.0,1507.8333333333333,960,53.333333333333336,27141.0,1507.8333333333333,11,18,0.6111111111111112,7.891273451390938,11873.273945733901,2,7,13,0.15384615384615385,27141.0,960,26181.0,0.035370841162816406,0.04248567650947554,0.007114835346659132,0.223135976580538,2,0.0,1.1666666666666667,1.1666666666666667,1.1082577742193587,5,0,-0.35085466787937286,1.230734816262344,1.1111111111111112,2,6,5556.28,103197.0,6,1,0,1,2013,0.47139146567718,0
321954,27,1.5,5,1.723539449880425,41629.0,2312.722222222222,1620,90.0,41629.0,2312.722222222222,11,18,0.6111111111111112,7.706800588230408,9087.231351519229,2,8,13,0.15384615384615385,41629.0,1620,40009.0,0.03891517932210718,0.11746724890829695,0.07855206958618977,0.3405495271935562,1,-1.0000000000000002,2.3333333333333335,1.3333333333333333,1.1490262999202834,5,1,0.04603300985603317,1.7267696864262818,0.9583333333333334,2,5,12819.1,48210.0,0,1,2,0,2015,0.8597031539888683,0
322000,40,2.2222222222222223,6,2.2375289825413254,55598.0,3088.777777777778,698,38.77777777777778,55598.0,3088.777777777778,11,18,0.6111111111111112,17.112549023672518,20718.661714905757,5,13,31,0.16129032258064516,55598.0,698,54900.0,0.012554408431957985,0.0,-0.012554408431957985,0.48070476263961887,1,0.6666666666666665,1.5,2.1666666666666665,1.0068880421435964,4,0,0.7682552320782554,2.23859152665614,1.75,2,6,13770.98,75231.0,6,2,0,0,2013,0.8789981447124304,0
322169,36,2.0,6,1.8786728732554483,44943.0,2496.8333333333335,828,46.0,44943.0,2496.8333333333335,12,18,0.6666666666666666,18.038697963647383,23899.55547569844,6,10,32,0.1875,44943.0,828,44115.0,0.01842333622588612,0.024049357844371694,0.005626021618485574,0.3836666204307902,3,1.0,0.6666666666666666,1.6666666666666667,0.9393364366277241,8,0,0.5434778816451319,1.882597233377935,1.2222222222222223,2,6,8481.31,81078.0,8,0,0,1,2017,0.7132838589981447,0
322193,25,1.3888888888888888,4,1.1950332945836277,37126.0,2062.5555555555557,583,32.388888888888886,37126.0,2062.5555555555557,13,18,0.7222222222222222,12.754978736001224,19773.47488416283,5,11,21,0.23809523809523808,37126.0,583,36543.0,0.015703280719711252,0.03145061228893564,0.01574733156922439,0.318423348144114,1,1.1666666666666665,0.6666666666666666,1.8333333333333333,0.860423972100212,7,0,-0.06507810125507794,1.1849510852508014,0.9583333333333334,2,6,2175.62,73544.0,1,2,1,1,2016,0.006122448979591836,0
322451,25,1.3888888888888888,5,1.6138696240399015,37649.0,2091.6111111111113,797,44.27777777777778,37649.0,2091.6111111111113,10,18,0.5555555555555556,10.994453854793182,17457.018418185166,3,4,21,0.14285714285714285,37649.0,797,36852.0,0.021169220962044145,0.09519827998088867,0.07402905901884453,0.3193459216033183,2,0.0,0.6666666666666666,0.6666666666666666,1.1619861293087292,4,0,-0.07307689010159504,1.6280091267586234,1.5833333333333333,2,6,5064.13,89521.0,6,1,0,1,2016,0.39194805194805193,0
322501,24,1.3333333333333333,4,1.6803361008336117,38892.0,2160.6666666666665,656,36.44444444444444,38892.0,2160.6666666666665,9,18,0.5,8.316623504526738,15685.95052266146,5,6,13,0.38461538461538464,38892.0,656,38236.0,0.016867222050807363,0.0,-0.016867222050807363,0.33285453260311476,2,-0.8333333333333333,1.8333333333333333,1.0,1.260252075625209,3,1,-0.12863244565715057,1.6869003668888325,1.125,2,5,13363.52,95315.0,8,1,0,0,2013,0.8717254174397031,0
322606,25,1.3888888888888888,5,1.6138696240399015,39559.0,2197.722222222222,500,27.77777777777778,39559.0,2197.722222222222,10,18,0.5555555555555556,10.590371887419384,12003.132943051813,7,9,16,0.4375,39559.0,500,39059.0,0.012639348820748755,0.06101281269066504,0.04837346386991628,0.34151521939476287,3,0.0,1.5,1.5,1.1619861293087292,4,0,-0.06763322946597912,1.6126857690166845,1.222222222222222,2,6,9175.17,81786.0,6,2,0,0,2017,0.7657513914656772,0
322733,20,1.1111111111111112,4,1.5296631266542813,26412.0,1467.3333333333333,727,40.388888888888886,26412.0,1467.3333333333333,7,18,0.3888888888888889,5.199226258760737,8883.394211693314,0,0,11,0.0,26412.0,727,25685.0,0.027525367257307285,0.0,-0.027525367257307285,0.22065957142448966,2,-1.5,1.5,0.0,1.3766968139888531,3,6,-0.35085466787937286,1.5522380461199068,1.2222222222222223,4,12,5008.28,99860.0,9,1,0,0,2014,0.3833395176252319,0
323043,20,1.1111111111111112,3,1.0226199851298272,32848.0,1824.888888888889,0,0.0,32848.0,1824.888888888889,12,18,0.6666666666666666,9.606575747424497,15695.175433430033,4,10,15,0.26666666666666666,32848.0,0,32848.0,0.0,0.0,0.0,0.29063084722431387,1,0.8333333333333334,0.8333333333333334,1.6666666666666667,0.9203579866168444,5,0,-0.34285587903285575,1.0076541540122916,0.8333333333333334,2,6,2230.76,73544.0,1,1,1,0,2016,0.010278293135435993,0
323068,30,1.6666666666666667,6,1.7822655773580136,46268.0,2570.4444444444443,461,25.61111111111111,46268.0,2570.4444444444443,13,18,0.7222222222222222,12.68994784548796,21064.327729028053,6,6,23,0.2608695652173913,46268.0,461,45807.0,0.009963689807210166,0.038317679328401626,0.02835398952119146,0.40187611806904205,2,-0.16666666666666674,1.1666666666666667,1.0,1.0693593464148081,7,0,0.20470088767618277,1.7941344460752466,1.736111111111111,2,6,8719.9,75638.0,6,1,0,0,2013,0.7378107606679035,0
