loyalty_number,seasonal_volatility,churned
258088,1.3333333333333333,0
258102,1.4166666666666667,0
258123,0.9722222222222223,0
258166,2.0,0
258184,1.25,0
258202,1.5833333333333333,0
258228,0.75,0
258238,1.7916666666666667,0
258248,1.0833333333333333,0
258296,0.8333333333333334,1
258323,1.0555555555555556,0
258408,4.88,0
258799,5.12,0
258849,1.0,0
258860,1.5,0
258951,1.3333333333333333,0
259067,1.5,0
259110,1.375,0
259219,1.1666666666666667,0
259252,1.222222222222222,0
259342,1.4722222222222223,0
259446,0.9166666666666666,0
259532,1.0,0
259634,1.097222222222222,1
259734,0.875,1
259789,4.4799999999999995,0
259878,1.3611111111111114,0
260000,1.513888888888889,0
260155,1.3472222222222223,0
260245,1.3194444444444444,0
260408,1.0416666666666667,0
260452,1.222222222222222,0
260464,1.2222222222222223,0
260513,1.388888888888889,0
260515,1.4305555555555556,0
260622,0.7777777777777778,0
260712,1.4583333333333333,1
260714,1.4166666666666667,0
260726,1.6666666666666667,0
260838,1.513888888888889,0
260855,1.9166666666666667,0
261044,1.6111111111111114,0
261077,1.763888888888889,0
261109,1.8194444444444444,0
261125,1.152777777777778,0
261187,0.4583333333333333,0
261229,1.2916666666666667,0
261273,3.84,0
261283,0.75,0
261331,1.5416666666666667,0
261423,1.25,0
261426,0.7777777777777778,1
261468,1.9166666666666667,0
261573,1.2916666666666667,0
261582,1.5,0
261715,0.7777777777777778,0
261780,1.6666666666666667,0
261787,1.611111111111111,0
261789,1.1944444444444444,0
261832,1.125,0
261957,1.2916666666666667,0
261964,1.3472222222222223,0
262099,1.5833333333333333,0
262176,1.3194444444444444,0
262177,1.888888888888889,0
262211,0.763888888888889,0
262305,1.4166666666666667,0
262336,0.875,0
262351,0.15277777777777776,0
262366,2.0833333333333335,0
262369,1.6805555555555556,0
262374,1.25,0
262422,1.5,0
262467,1.0694444444444444,0
262508,1.25,0
262526,1.5833333333333333,0
262562,1.4444444444444446,0
262586,1.25,0
262613,1.222222222222222,0
262683,1.4583333333333333,0
262717,1.8333333333333333,0
262770,5.12,0
262774,1.722222222222222,0
262810,1.6666666666666667,0
263055,1.5,0
263068,0.15277777777777776,0
263069,1.6666666666666667,0
263080,1.027777777777778,0
263127,1.222222222222222,0
263237,1.6805555555555556,0
263246,2.0277777777777777,0
263260,1.2916666666666667,0
263302,0.15277777777777776,0
263339,1.5833333333333333,0
263433,1.388888888888889,0
263569,0.9722222222222222,0
263592,1.2083333333333333,0
263612,0.9722222222222223,1
263707,0.7777777777777778,0
263762,1.611111111111111,0
263763,0.625,0
263766,1.222222222222222,0
263781,5.4399999999999995,0
263812,1.5277777777777777,0
263822,1.3888888888888886,0
263866,1.25,1
263921,1.3888888888888886,0
264018,1.611111111111111,0
264064,1.5,1
264095,1.1111111111111112,0
264107,2.0,0
264145,1.5,0
264234,1.2916666666666667,0
264236,1.4166666666666667,0
264308,1.1666666666666667,0
264331,1.5555555555555556,0
264365,0.9722222222222222,0
264409,4.56,0
264486,1.6666666666666667,0
264491,1.6666666666666667,0
264632,1.0833333333333333,0
264690,1.5,0
264701,0.8333333333333334,0
264723,1.4166666666666667,0
264733,1.3194444444444444,0
264741,1.9166666666666667,0
264823,1.763888888888889,0
264936,1.3333333333333333,0
265072,1.125,0
265226,1.75,0
265284,1.4305555555555556,0
265317,1.388888888888889,0
265383,1.3333333333333333,0
265557,1.5833333333333333,0
265566,1.222222222222222,0
265575,1.375,0
265677,1.1666666666666667,0
265836,0.9722222222222222,0
265975,1.3472222222222223,0
266148,1.3333333333333333,0
266234,1.125,0
266284,1.1666666666666667,0
266298,0.9166666666666666,1
266365,1.4166666666666667,0
266377,6.720000000000001,0
266429,0.9722222222222222,1
266474,1.361111111111111,0
266479,1.486111111111111,0
266516,1.8055555555555556,0
266536,1.0,0
266541,0.6666666666666666,0
266604,1.25,0
266640,1.4722222222222223,0
266757,0.875,0
266861,1.0,0
266953,0.32,0
266968,1.4166666666666667,0
267020,1.25,0
267245,1.5555555555555554,0
267291,1.1944444444444444,0
267306,1.6666666666666667,0
267352,1.6666666666666667,0
267428,1.0,0
267474,0.8333333333333334,0
267566,1.9166666666666667,0
267717,0.625,0
267739,1.736111111111111,0
267930,1.3333333333333333,1
267944,0.9166666666666666,0
267951,1.4305555555555556,0
268076,1.111111111111111,0
268094,1.3333333333333333,0
268128,1.3472222222222223,0
268129,1.861111111111111,0
268139,1.0,0
268145,1.3472222222222223,0
268281,1.0,1
268293,1.3194444444444444,0
268307,1.4166666666666667,0
268414,1.1666666666666667,0
268439,1.263888888888889,0
268500,1.3194444444444444,0
268630,1.1666666666666667,0
268789,0.875,0
268842,1.6666666666666667,0
268932,0.2777777777777778,0
268958,1.7777777777777777,0
269070,0.9305555555555555,0
269120,1.5,0
269154,1.5833333333333333,0
269297,1.4166666666666667,0
269565,1.0,0
269632,1.25,0
269694,1.5,0
269775,1.111111111111111,0
269960,1.7083333333333333,0
270011,1.0,0
270022,1.5,1
270160,1.3333333333333333,0
270248,0.888888888888889,0
270266,1.222222222222222,0
270304,1.3472222222222223,0
270337,1.9583333333333333,0
270389,1.625,0
270499,1.3194444444444444,0
270570,1.277777777777778,0
270575,1.4305555555555554,0
270723,1.5833333333333333,0
270730,1.4444444444444444,0
270759,0.9722222222222222,0
270761,1.9305555555555556,0
270862,1.4583333333333333,0
270901,1.3333333333333333,0
270909,0.875,0
270935,1.4583333333333333,0
271043,1.5,0
271148,1.6666666666666667,0
271235,0.9166666666666666,0
271357,1.4444444444444444,0
271365,1.7222222222222223,0
271432,0.4166666666666667,0
271463,1.513888888888889,0
271641,4.720000000000001,0
271660,0.6666666666666666,0
271675,1.9444444444444446,0
271680,1.5,0
271911,1.4444444444444446,0
271929,1.3333333333333333,0
272001,1.6527777777777777,0
272097,0.9166666666666666,0
272144,1.2777777777777777,0
272148,1.9166666666666667,0
272250,2.56,0
272476,1.25,0
272551,1.222222222222222,0
272568,0.9444444444444443,0
272672,1.3472222222222223,0
272787,1.3333333333333333,0
272812,1.5833333333333333,0
272839,0.8333333333333334,0
272893,1.6666666666666667,0
272944,1.111111111111111,0
273020,1.1111111111111112,0
273052,1.611111111111111,0
273054,0.5555555555555556,0
273070,1.3888888888888886,0
273144,1.5555555555555556,0
273177,0.6666666666666666,0
273179,1.375,0
273198,1.4166666666666667,0
273213,0.9444444444444443,0
273357,1.0833333333333333,0
273391,1.3333333333333333,0
273414,1.388888888888889,0
273478,1.5833333333333333,0
273552,1.222222222222222,0
273984,1.4166666666666667,0
274083,1.4444444444444444,0
274117,1.5833333333333333,0
274141,1.4583333333333333,0
274204,1.5,0
274211,1.4444444444444446,0
274264,1.777777777777778,0
274354,1.4305555555555554,0
274410,1.111111111111111,0
274428,1.027777777777778,0
274431,5.92,0
274473,1.5833333333333333,0
274535,1.75,1
274698,1.4583333333333333,1
274803,2.56,0
274817,1.125,0
274858,1.875,1
274879,1.5555555555555556,0
274896,1.1666666666666667,0
275049,1.611111111111111,0
275118,1.5833333333333333,0
275209,1.2222222222222223,0
275244,1.3611111111111114,0
275287,1.5,0
275298,0.9444444444444445,0
275306,1.222222222222222,0
275358,1.3333333333333333,0
275386,0.888888888888889,0
275387,1.92,0
275413,6.4,0
275442,1.4166666666666667,0
275446,0.9861111111111112,0
275531,1.222222222222222,0
275637,1.6666666666666667,0
275670,1.0694444444444444,0
275694,3.7600000000000002,0
275762,1.2777777777777777,0
275849,1.0833333333333333,0
275933,0.875,0
275949,0.64,0
276035,1.5,0
276037,1.5,0
276100,1.0833333333333333,0
276152,1.513888888888889,0
276204,0.8888888888888888,0
276255,1.5833333333333333,0
276289,1.611111111111111,0
276494,1.4305555555555556,0
276648,1.2777777777777777,0
276650,1.9444444444444444,0
276673,1.111111111111111,0
276746,1.5,0
276806,7.68,0
276937,0.888888888888889,0
276947,2.6399999999999997,0
276967,0.75,1
276990,1.75,0
277025,0.625,1
277033,0.4166666666666667,0
277091,1.1666666666666667,0
277094,1.152777777777778,0
277139,1.8333333333333333,0
277145,0.9444444444444445,0
277188,1.1666666666666667,0
277281,1.5833333333333333,0
277285,1.6666666666666667,0
277341,0.4583333333333333,0
277356,0.3055555555555555,1
277367,1.3333333333333333,0
277375,1.777777777777778,0
277494,1.6666666666666667,0
277565,1.75,0
277587,1.5833333333333333,0
277594,1.513888888888889,0
277610,1.4444444444444444,0
277649,1.4722222222222223,0
277769,0.9166666666666666,0
277783,1.0138888888888888,0
277788,1.4166666666666667,0
277855,2.0,0
277910,1.8055555555555556,0
278164,1.0833333333333333,0
278213,1.6805555555555556,0
278307,1.25,0
278539,1.3333333333333333,0
278676,1.0,0
278815,1.8888888888888886,0
278822,1.3194444444444444,0
278836,0.5555555555555555,0
278854,1.0833333333333333,0
278865,1.388888888888889,0
278898,1.8333333333333333,0
278916,1.611111111111111,0
278932,1.5833333333333333,0
278983,1.5833333333333333,0
278987,1.388888888888889,0
279221,1.0694444444444444,0
279231,1.3333333333333333,0
279380,1.125,0
279408,1.3333333333333333,0
279409,1.7777777777777777,0
279419,1.625,0
279430,1.4166666666666667,0
279468,1.6111111111111114,0
279580,1.4166666666666667,0
279634,1.0,1
279693,1.4166666666666667,0
279777,1.4583333333333333,0
279821,1.763888888888889,0
279919,1.3472222222222223,0
279967,1.5,0
280087,0.986111111111111,0
280216,1.5,0
280292,1.388888888888889,0
280545,1.25,0
280574,1.6666666666666667,0
280588,1.513888888888889,0
280603,1.7222222222222223,0
280641,1.361111111111111,0
280659,1.0,0
280796,1.75,0
280822,1.0694444444444444,0
280828,1.7777777777777777,0
280864,1.8194444444444444,0
280879,1.2916666666666667,0
280895,1.5,0
281064,1.6527777777777777,0
281075,1.4166666666666667,0
281108,3.6,0
281118,0.7777777777777778,0
281305,0.9583333333333334,0
281328,1.0,0
281449,1.6666666666666667,0
281550,1.7083333333333333,0
281571,1.388888888888889,0
281585,1.2916666666666667,0
281608,1.7777777777777777,0
281737,0.64,0
281926,1.2916666666666667,0
281979,1.111111111111111,0
282041,1.5833333333333333,0
282140,5.68,0
282259,1.125,0
282542,1.3333333333333333,0
282678,1.125,0
282723,1.222222222222222,0
282854,1.7777777777777777,0
282872,1.1944444444444444,0
282896,1.8333333333333333,0
282930,1.125,0
283110,2.1666666666666665,0
283122,0.9166666666666666,0
283133,1.3333333333333333,0
283290,1.222222222222222,0
283326,7.840000000000001,0
283338,1.0694444444444444,0
283358,1.2916666666666667,0
283437,1.6666666666666667,0
283654,1.277777777777778,1
283709,1.9444444444444446,0
283747,1.3333333333333333,0
283770,1.222222222222222,0
283807,0.7777777777777778,0
283822,1.6666666666666667,0
283929,1.8333333333333333,0
283980,1.125,0
283994,1.597222222222222,0
284203,1.3333333333333333,0
284290,1.4027777777777777,0
284362,1.5,0
284419,0.75,0
284442,1.888888888888889,0
284461,1.0,0
284610,1.0,0
284621,1.222222222222222,0
284782,1.388888888888889,0
284866,1.0,0
284889,1.5972222222222223,0
284892,4.96,0
285122,1.2916666666666667,0
285202,1.0,0
285220,1.236111111111111,0
285335,1.3333333333333333,0
285411,0.5555555555555556,0
285484,1.3333333333333333,0
285485,1.0,0
285579,4.56,0
285631,0.875,0
285636,0.875,0
285909,6.4,0
285938,1.3888888888888886,0
285942,1.3333333333333333,0
285982,1.388888888888889,0
286065,0.9444444444444445,0
286114,1.5,0
286225,1.0277777777777777,0
286262,1.25,1
286370,1.6666666666666667,0
286551,1.0555555555555556,0
286611,0.9600000000000002,0
286636,1.5,0
286641,1.3333333333333333,0
286718,1.0277777777777777,0
286883,1.222222222222222,0
286927,1.2777777777777777,0
286942,1.0694444444444444,0
286954,0.4444444444444445,0
286975,1.8194444444444444,0
286989,1.25,0
287023,1.0833333333333333,0
287088,1.5,0
287097,1.375,0
287198,1.3333333333333333,0
287254,0.8888888888888888,0
287266,2.0833333333333335,0
287414,1.3333333333333333,0
287591,1.1944444444444444,0
287593,0.9166666666666666,0
287690,1.9305555555555556,0
287750,1.4722222222222223,0
287799,1.375,0
287927,1.4444444444444444,0
287942,1.1666666666666667,0
287979,1.388888888888889,0
288369,1.388888888888889,0
288384,1.7916666666666667,0
288419,1.611111111111111,0
288451,0.5555555555555555,1
288491,1.4166666666666667,0
288500,1.5,0
288530,1.375,0
288636,1.0,0
288735,1.2222222222222223,0
288776,1.5833333333333333,0
289116,3.6,0
289133,0.875,0
289139,1.0833333333333333,0
289151,1.125,0
289177,1.125,0
289294,1.3333333333333333,0
289354,1.5416666666666667,0
289472,1.6666666666666667,0
289476,5.12,0
289516,1.25,0
289665,1.25,0
289732,1.5,0
289863,1.6666666666666667,0
289921,0.7916666666666666,0
289968,3.7600000000000002,0
290024,0.9583333333333334,0
290091,1.6666666666666667,0
290184,0.611111111111111,1
290200,1.4583333333333333,0
290249,1.5,0
290250,3.84,0
290356,1.44,0
290362,1.3333333333333333,0
290395,1.1666666666666667,0
290445,1.7777777777777777,0
290465,1.5833333333333333,0
290507,0.625,0
290554,1.4166666666666667,0
290564,0.6666666666666666,0
290599,1.388888888888889,0
290620,0.611111111111111,0
290638,1.5833333333333333,0
290756,1.222222222222222,0
290902,1.3333333333333333,0
290964,0.875,0
290994,1.5,0
291148,0.9583333333333334,0
291336,0.8333333333333334,0
291509,5.92,0
291510,1.8333333333333333,0
291595,1.222222222222222,0
292021,1.1666666666666667,0
292049,1.8333333333333333,0
292061,1.0833333333333333,0
292096,1.611111111111111,0
292164,1.0694444444444444,0
292384,1.4027777777777777,0
292497,1.4444444444444444,0
292546,1.44,0
292617,1.4583333333333333,0
292618,1.6666666666666667,0
292843,1.222222222222222,0
292957,1.1944444444444444,0
293100,0.9722222222222222,1
293212,1.6666666666666667,0
293222,0.96,0
293266,1.6805555555555556,0
293496,1.388888888888889,0
293531,1.0555555555555556,0
293676,1.388888888888889,0
293685,1.1666666666666667,1
294005,1.388888888888889,0
294016,1.25,0
294027,1.5416666666666667,0
294048,1.125,0
294071,1.4444444444444444,0
294172,2.4,0
294273,0.96,0
294283,1.513888888888889,0
294334,1.5555555555555556,0
294396,1.2638888888888888,0
294580,1.5833333333333333,0
294617,0.8333333333333334,0
294634,1.3333333333333333,0
294642,1.3333333333333333,0
294728,1.8333333333333333,0
294738,0.625,0
294753,1.0555555555555556,0
294849,1.1111111111111112,0
294865,1.875,0
295064,1.0555555555555556,0
295078,1.0555555555555556,0
295138,0.4166666666666667,0
295147,1.3194444444444444,0
295205,1.611111111111111,0
295217,1.222222222222222,0
295302,0.5555555555555556,0
295327,1.0833333333333333,0
295355,2.111111111111111,0
295387,1.5277777777777777,0
295412,1.9444444444444444,0
295423,1.1111111111111112,0
295510,1.6527777777777777,0
295533,1.5833333333333333,0
295578,1.5,0
295884,2.0,0
295906,1.0833333333333333,0
295929,1.4166666666666667,0
296097,1.2916666666666667,1
296104,0.9166666666666666,1
296146,1.6666666666666667,0
296217,1.5555555555555554,0
296412,3.84,1
296566,1.388888888888889,1
296567,4.640000000000001,0
296579,1.111111111111111,0
296626,1.0555555555555556,0
296689,0.875,0
296690,1.4305555555555554,0
296736,1.5416666666666667,0
296887,1.8333333333333333,0
296915,1.125,0
296997,1.2916666666666667,0
297101,0.875,0
297167,3.6799999999999997,0
297172,1.0555555555555556,0
297306,1.486111111111111,0
297327,0.9722222222222222,0
297379,0.763888888888889,0
297382,1.1805555555555556,0
297520,1.5833333333333333,0
297568,1.5,0
297607,1.25,0
297621,1.3194444444444444,0
297684,6.08,0
297869,1.4166666666666667,0
298063,1.9305555555555556,0
298181,1.1666666666666667,0
298232,1.4444444444444444,0
298280,1.75,0
298327,1.4444444444444446,0
298343,1.513888888888889,0
298344,1.1944444444444444,0
298506,0.6944444444444443,0
298535,1.527777777777778,0
298539,1.0555555555555556,0
298543,1.4444444444444444,0
298601,1.4583333333333333,0
298671,1.611111111111111,0
298681,1.0833333333333333,0
298712,1.3333333333333333,0
298795,1.1111111111111112,0
298813,1.5,0
298817,1.611111111111111,0
298829,1.4166666666666667,0
298853,1.1111111111111112,0
298865,1.5972222222222223,0
298869,1.3333333333333333,0
298999,6.159999999999999,0
299034,1.3333333333333333,0
299107,1.5277777777777777,0
299113,1.5,0
299165,1.1666666666666667,0
299204,5.44,0
299210,1.4166666666666667,0
299278,1.3333333333333333,0
299359,1.4444444444444444,0
299366,1.111111111111111,1
299397,0.5555555555555556,0
299412,1.3333333333333333,0
299419,0.9722222222222222,0
299454,1.1944444444444444,0
299464,1.0138888888888888,0
299501,1.5555555555555556,0
299573,1.5833333333333333,1
299585,1.0,0
299760,1.6666666666666667,0
299769,0.9722222222222222,0
299830,1.097222222222222,0
299919,3.5200000000000005,0
300008,1.486111111111111,0
300023,1.4166666666666667,0
300051,1.0,0
300371,1.75,0
300460,0.8888888888888888,1
300465,2.0,0
300606,1.0833333333333333,0
300623,0.75,1
300676,1.2222222222222223,0
300733,1.0833333333333333,0
300806,1.5694444444444444,0
300818,1.5,0
300836,1.0694444444444444,0
300845,1.0,0
300870,1.5833333333333333,0
300960,1.4166666666666667,0
300964,1.5,0
301094,2.111111111111111,0
301112,1.8333333333333333,0
301152,0.4166666666666667,0
301155,1.2916666666666667,0
301301,1.4166666666666667,0
301323,5.12,0
301563,1.5,0
301603,0.9444444444444443,0
301744,1.1666666666666667,0
301760,1.3333333333333333,0
301784,1.375,0
301793,1.1666666666666667,0
301794,1.4444444444444444,0
302056,1.5833333333333333,0
302057,0.96,0
302129,1.8333333333333333,0
302134,1.513888888888889,0
302158,1.222222222222222,0
302186,1.0694444444444444,0
302198,1.2638888888888888,0
302258,1.25,0
302313,1.2916666666666667,1
302414,1.027777777777778,0
302460,1.9166666666666667,0
302467,1.25,0
302509,1.5555555555555556,0
302628,1.3333333333333333,0
302669,0.15277777777777776,0
302804,1.4166666666666667,0
302839,1.0833333333333333,0
302874,1.2777777777777777,0
302908,0.9166666666666666,0
302921,1.0,0
302957,1.2777777777777777,0
303207,0.9722222222222222,0
303246,1.125,0
303573,1.222222222222222,0
303682,1.0555555555555556,0
303934,1.0555555555555556,0
304117,0.625,0
304131,1.1666666666666667,0
304445,1.1944444444444444,0
304600,1.5555555555555554,0
304601,1.5555555555555556,0
304620,1.5277777777777777,1
304643,1.4166666666666667,0
304726,1.0,0
304764,0.888888888888889,1
304770,1.5,0
304779,1.361111111111111,0
304824,1.0833333333333333,0
304944,1.9166666666666667,0
305100,0.7777777777777778,0
305102,1.222222222222222,0
305150,1.0833333333333333,0
305171,1.277777777777778,0
305243,1.3333333333333333,0
305380,1.3333333333333333,0
305412,1.4166666666666667,0
305687,1.1666666666666667,0
305807,1.3333333333333333,0
305857,0.611111111111111,0
305910,1.1111111111111112,0
306051,0.6666666666666666,0
306068,1.0833333333333333,0
306110,1.7083333333333333,0
306231,1.4166666666666667,0
306288,1.0,1
306331,1.6666666666666667,0
306400,1.2222222222222223,0
306402,1.3333333333333333,0
306667,1.222222222222222,0
306676,1.3333333333333333,0
306708,2.0,1
306869,0.8333333333333334,0
306872,0.6666666666666666,0
306880,1.1666666666666667,0
306965,1.388888888888889,0
307047,1.5833333333333333,1
307049,1.5833333333333333,0
307166,1.6666666666666667,0
307178,1.2777777777777777,0
307233,1.625,0
307256,1.7777777777777777,0
307296,1.388888888888889,0
307622,1.9444444444444444,0
307623,0.9583333333333334,0
307631,0.3055555555555555,1
307740,1.3333333333333333,0
307785,0.9444444444444443,0
307848,1.2083333333333333,0
307859,0.888888888888889,0
308144,1.0,0
308171,1.5555555555555556,0
308176,0.6666666666666666,0
308197,1.3333333333333333,0
308202,0.3055555555555555,0
308214,1.625,0
308255,1.3333333333333333,0
308362,1.222222222222222,0
308379,1.263888888888889,0
308591,1.3333333333333333,0
308629,1.9305555555555556,1
308704,1.2083333333333333,0
308798,1.222222222222222,0
308891,1.0694444444444444,0
308991,1.1111111111111112,0
309041,1.5,0
309108,0.8333333333333334,0
309110,1.3333333333333333,0
309230,1.388888888888889,0
309277,0.9166666666666666,0
309304,1.3333333333333333,0
309352,1.4166666666666667,0
309364,1.1944444444444444,0
309408,1.75,0
309456,1.1666666666666667,0
309584,1.3333333333333333,0
309602,1.1944444444444444,0
309727,1.486111111111111,0
309861,1.9166666666666667,0
309921,1.4444444444444444,0
309933,1.0,0
310252,1.388888888888889,0
310396,1.5,0
310534,1.5833333333333333,0
310700,1.8333333333333333,0
310853,1.486111111111111,0
310911,1.0,0
310965,0.6666666666666666,0
310983,0.9444444444444445,0
311346,1.4444444444444444,0
311363,1.0,0
311556,1.222222222222222,0
311619,1.0833333333333333,0
311636,1.0,0
311684,1.0555555555555556,0
311692,3.8400000000000007,0
311762,1.6944444444444444,0
311795,1.25,1
311841,1.111111111111111,0
311907,1.5833333333333333,0
311943,0.8888888888888888,0
311952,1.25,1
312048,1.3333333333333333,0
312074,1.375,0
312148,0.7638888888888888,0
312180,1.3194444444444444,0
312226,1.111111111111111,0
312248,1.6805555555555556,0
312312,1.5833333333333333,0
312455,1.5,0
312474,0.7777777777777778,0
312490,1.111111111111111,0
312530,0.8333333333333334,0
312545,1.277777777777778,0
312568,1.75,0
312607,1.9166666666666667,0
312630,0.5833333333333334,0
312774,1.222222222222222,0
312863,1.388888888888889,0
312867,1.0,0
312933,1.6527777777777777,0
312979,1.277777777777778,0
313185,1.0,0
313254,1.1805555555555556,0
313292,0.6944444444444445,0
313424,1.611111111111111,0
313437,0.875,0
313461,1.125,0
313473,1.0833333333333333,0
313477,1.6666666666666667,0
313538,1.3333333333333333,0
313544,1.5833333333333333,1
313602,1.8333333333333333,0
313681,1.5833333333333333,0
313688,1.6666666666666667,0
313708,1.222222222222222,0
313732,1.1666666666666667,0
313763,1.25,0
313815,1.3194444444444444,0
313837,5.12,0
313860,1.5,0
313982,1.1666666666666667,0
314014,1.3333333333333333,0
314065,1.9583333333333333,0
314081,1.0,0
314108,1.4444444444444444,0
314147,1.611111111111111,0
314202,1.1666666666666667,0
314250,1.5,0
314258,1.7222222222222223,0
314317,1.3888888888888886,0
314328,1.3194444444444444,0
314372,1.4583333333333333,0
314413,0.75,0
314589,1.6666666666666667,0
314713,1.0694444444444444,0
314718,1.1666666666666667,0
314742,1.0694444444444444,0
314842,1.9027777777777777,0
314898,1.5833333333333333,0
314935,1.3333333333333333,0
314941,1.2916666666666667,0
315014,1.2,0
315054,1.0694444444444444,1
315113,1.25,0
315225,0.625,0
315235,1.0555555555555556,0
315361,1.4166666666666667,0
315482,1.1527777777777777,0
315527,3.5200000000000005,0
315736,1.277777777777778,0
315848,1.152777777777778,0
315851,1.1666666666666667,0
315869,1.5972222222222223,0
316082,0.7777777777777778,0
316290,1.8333333333333333,0
316307,1.125,0
316308,1.625,0
316323,1.388888888888889,1
316527,1.2083333333333333,0
316633,1.2222222222222223,0
316644,1.1666666666666667,0
316666,0.763888888888889,0
316752,1.5,0
316793,1.7777777777777777,0
316933,1.0833333333333333,0
316982,1.2916666666666667,0
317060,1.0,0
317094,1.611111111111111,0
317100,1.611111111111111,0
317137,6.0,0
317205,1.2638888888888888,0
317260,1.5833333333333333,0
317624,1.8333333333333333,0
317664,0.8333333333333334,0
317683,1.388888888888889,0
317726,1.6666666666666667,0
317774,1.222222222222222,0
317776,1.9027777777777777,0
317827,1.6666666666666667,0
317888,1.388888888888889,0
317919,1.5,0
318180,1.3333333333333333,0
318199,1.5833333333333333,0
318264,1.1666666666666667,0
318285,0.6944444444444445,0
318561,1.5833333333333333,0
318564,1.2777777777777777,0
318595,0.611111111111111,0
318654,1.3333333333333333,0
318751,1.3333333333333333,0
318753,0.5833333333333334,0
318755,1.2916666666666667,0
318786,1.0,0
318902,2.069444444444444,0
318945,1.3333333333333333,0
319012,1.0833333333333333,0
319052,1.25,0
319059,1.75,0
319123,1.8333333333333333,0
319304,1.4166666666666667,0
319378,1.4166666666666667,0
319387,1.4305555555555554,0
319430,4.4799999999999995,0
319433,1.0,0
319469,0.9166666666666666,0
319501,1.5,0
319504,0.6666666666666666,0
319658,0.875,0
319664,1.3194444444444444,0
319671,1.1199999999999999,0
319742,0.625,0
319768,1.44,0
319822,1.1666666666666667,0
319850,1.1666666666666667,0
319868,1.3333333333333333,0
319947,1.2916666666666667,0
320004,1.388888888888889,0
320031,1.5555555555555556,0
320042,1.222222222222222,0
320180,1.6527777777777777,0
320183,2.6399999999999997,0
320191,1.3194444444444444,0
320414,1.125,0
320576,1.5,0
320685,1.3472222222222223,0
320772,0.9444444444444445,0
320784,1.8333333333333333,0
320980,0.625,0
320996,0.875,0
321012,1.4305555555555556,0
321027,1.25,0
321074,1.111111111111111,0
321213,2.3200000000000003,0
321227,1.763888888888889,0
321388,1.4583333333333333,0
321436,1.4583333333333333,0
321457,1.0138888888888888,0
321666,1.1666666666666667,0
321734,0.3055555555555555,0
321748,1.8333333333333333,0
321762,0.6666666666666666,0
321795,1.1111111111111112,0
321954,0.9583333333333334,0
322000,1.75,0
322169,1.2222222222222223,0
322193,0.9583333333333334,0
322451,1.5833333333333333,0
322501,1.125,0
322606,1.222222222222222,0
322733,1.2222222222222223,0
323043,0.8333333333333334,0
323068,1.736111111111111,0
323154,1.4444444444444446,0
323249,1.28,0
323311,1.5,0
323345,2.0833333333333335,0
323424,0.9722222222222222,0
323448,1.5833333333333333,0
323542,1.6666666666666667,0
323660,9.440000000000001,0
323720,0.625,0
323735,1.6527777777777777,0
323821,1.388888888888889,0
324013,0.6944444444444445,1
324048,1.5,0
324139,1.0,0
324143,1.0694444444444444,0
324242,1.222222222222222,0
324248,1.1666666666666667,0
324295,1.2638888888888888,0
324364,1.6666666666666667,0
324404,1.0694444444444444,0
324506,1.0,0
324557,1.3333333333333333,0
324662,0.7777777777777778,0
324707,0.9166666666666666,0
324739,1.513888888888889,0
324773,1.9027777777777777,0
324801,1.25,0
324881,1.125,0
324997,1.3333333333333333,0
325082,1.2222222222222223,0
325134,1.4166666666666667,0
325190,1.3333333333333333,0
325268,1.6111111111111114,0
325367,1.125,0
325379,1.8472222222222223,0
325382,1.277777777777778,0
325490,1.763888888888889,0
325498,1.4166666666666667,0
325593,3.6799999999999997,0
325599,1.2916666666666667,0
325661,1.4166666666666667,0
325778,1.6666666666666667,0
325802,1.0,0
325830,8.64,0
325935,1.4166666666666667,0
326001,1.486111111111111,0
326069,1.4166666666666667,0
326234,1.513888888888889,0
326240,0.3055555555555555,1
326267,1.0694444444444444,0
326272,5.6,0
326280,1.6666666666666667,0
326418,1.8472222222222223,0
326564,1.8333333333333333,0
326603,1.277777777777778,0
326699,0.8333333333333334,0
326707,0.8888888888888888,0
326724,1.361111111111111,0
326803,1.1111111111111112,0
326823,1.638888888888889,0
326905,1.4583333333333333,0
326961,1.5,0
326988,1.388888888888889,0
327015,1.5833333333333333,0
327098,1.9166666666666667,0
327163,1.0833333333333333,0
327203,0.4166666666666667,0
327285,1.7083333333333333,0
327320,1.75,0
327470,1.4166666666666667,0
327474,1.3333333333333333,0
327530,1.097222222222222,0
327653,1.4166666666666667,0
327688,1.5833333333333333,0
327796,1.0694444444444444,0
327866,1.75,0
327903,0.5555555555555556,0
327910,1.25,0
327972,1.5416666666666667,0
328111,1.361111111111111,0
328116,1.8333333333333333,0
328173,1.5,1
328180,6.0,0
328181,1.722222222222222,0
328188,1.8333333333333333,0
328198,1.7083333333333333,0
328213,1.611111111111111,0
328303,1.25,0
328323,1.388888888888889,0
328446,1.3333333333333333,0
328543,1.388888888888889,0
328576,1.5972222222222223,0
328623,1.625,0
328668,1.027777777777778,0
328754,1.4444444444444444,0
328936,1.5,0
329039,1.0555555555555556,0
329056,1.5,0
329088,1.4444444444444444,1
329094,1.5,0
329162,1.1666666666666667,0
329214,1.25,0
329215,1.0555555555555556,0
329300,0.9583333333333334,0
329302,1.0694444444444444,0
329355,1.0,0
329358,0.625,0
329364,1.6944444444444444,0
